Week,Date,LSTM,Passive,Correct
689,2016-04-24,1.847,1.805,0.55975
690,2016-05-01,1.847,1.798,0.55887
691,2016-05-08,1.847,1.789,0.55956
692,2016-05-15,1.847,1.794,0.56025
693,2016-05-22,1.847,1.835,0.55937
694,2016-05-29,1.847,1.835,0.56006
695,2016-06-05,1.847,1.832,0.56075
696,2016-06-12,1.847,1.81,0.56143
697,2016-06-19,1.817,1.781,0.56056
698,2016-06-26,1.875,1.838,0.56124
699,2016-07-03,1.899,1.862,0.56192
700,2016-07-10,1.899,1.889,0.56105
701,2016-07-17,1.899,1.901,0.56019
702,2016-07-24,1.899,1.9,0.55932
703,2016-07-31,1.899,1.908,0.55846
704,2016-08-07,1.899,1.909,0.55914
705,2016-08-14,1.899,1.909,0.55828
706,2016-08-21,1.899,1.896,0.55896
707,2016-08-28,1.909,1.905,0.55963
708,2016-09-04,1.909,1.86,0.56031
709,2016-09-11,1.919,1.87,0.56098
710,2016-09-18,1.942,1.892,0.56164
711,2016-09-25,1.942,1.895,0.56231
712,2016-10-02,1.942,1.882,0.56297
713,2016-10-09,1.942,1.864,0.56364
714,2016-10-16,1.949,1.871,0.5643
715,2016-10-23,1.936,1.859,0.56344
716,2016-10-30,1.898,1.823,0.56259
717,2016-11-07,1.97,1.892,0.56325
718,2016-11-14,1.986,1.907,0.56391
719,2016-11-21,1.986,1.935,0.56306
720,2016-11-28,1.986,1.916,0.56372
721,2016-12-05,1.986,1.975,0.56287
722,2016-12-12,1.986,1.974,0.56353
723,2016-12-19,1.986,1.979,0.56269
724,2016-12-26,1.986,1.957,0.56334
725,2017-01-02,2.02,1.99,0.56399
726,2017-01-09,2.02,1.988,0.56315
727,2017-01-16,2.02,1.985,0.5638
728,2017-01-23,2.02,2.006,0.56296
729,2017-01-30,2.02,2.008,0.56361
730,2017-02-06,2.02,2.024,0.56278
731,2017-02-13,2.02,2.055,0.56342
732,2017-02-20,2.02,2.069,0.56259
733,2017-02-27,2.02,2.083,0.56176
734,2017-03-06,2.02,2.074,0.56241
735,2017-03-12,2.02,2.079,0.56158
736,2017-03-19,2.02,2.049,0.56223
737,2017-03-26,2.036,2.065,0.56287
738,2017-04-02,2.036,2.059,0.5635
739,2017-04-09,2.036,2.036,0.56414
740,2017-04-16,2.053,2.053,0.56477
741,2017-04-23,2.084,2.084,0.56541
742,2017-04-30,2.084,2.097,0.56459
743,2017-05-07,2.084,2.09,0.56377
744,2017-05-14,2.084,2.082,0.5644
745,2017-05-21,2.084,2.112,0.56358
746,2017-05-28,2.084,2.132,0.56277
747,2017-06-04,2.084,2.125,0.5634
748,2017-06-11,2.084,2.127,0.56259
749,2017-06-18,2.084,2.131,0.56178
750,2017-06-25,2.084,2.118,0.56241
751,2017-07-02,2.086,2.12,0.5616
752,2017-07-09,2.115,2.15,0.56223
753,2017-07-16,2.115,2.161,0.56143
754,2017-07-23,2.115,2.161,0.56205
755,2017-07-30,2.115,2.165,0.56125
756,2017-08-06,2.085,2.134,0.56046
757,2017-08-13,2.072,2.12,0.56108
758,2017-08-20,2.086,2.135,0.5617
759,2017-08-27,2.086,2.165,0.56091
760,2017-09-03,2.086,2.151,0.56153
761,2017-09-10,2.086,2.185,0.56073
762,2017-09-17,2.086,2.187,0.55994
763,2017-09-24,2.086,2.202,0.55915
764,2017-10-01,2.086,2.228,0.55977
765,2017-10-08,2.086,2.232,0.55899
766,2017-10-15,2.086,2.251,0.55961
767,2017-10-22,2.086,2.256,0.55882
768,2017-10-29,2.086,2.262,0.55804
769,2017-11-06,2.086,2.257,0.55866
770,2017-11-13,2.084,2.254,0.55788
771,2017-11-20,2.103,2.275,0.5585
772,2017-11-27,2.103,2.309,0.55911
773,2017-12-04,2.11,2.318,0.55972
774,2017-12-11,2.11,2.339,0.55895
775,2017-12-18,2.11,2.345,0.55956
776,2017-12-25,2.11,2.337,0.56017
777,2018-01-01,2.165,2.398,0.56077
778,2018-01-08,2.165,2.435,0.56138
779,2018-01-15,2.165,2.456,0.56198
780,2018-01-22,2.213,2.511,0.56259
781,2018-01-29,2.128,2.414,0.56181
782,2018-02-05,2.018,2.29,0.56104
783,2018-02-12,2.018,2.388,0.56027
784,2018-02-19,2.029,2.401,0.56088
785,2018-02-26,1.988,2.352,0.56011
786,2018-03-05,2.058,2.436,0.56071
787,2018-03-11,2.033,2.405,0.55995
788,2018-03-18,2.033,2.262,0.56054
789,2018-03-25,2.074,2.308,0.56114
790,2018-04-01,2.074,2.276,0.56174
791,2018-04-08,2.115,2.322,0.56233
792,2018-04-15,2.126,2.334,0.56292
793,2018-04-22,2.126,2.334,0.56216
794,2018-04-29,2.126,2.328,0.5614
795,2018-05-06,2.126,2.384,0.56065
796,2018-05-13,2.126,2.371,0.56124
797,2018-05-20,2.126,2.379,0.56048
798,2018-05-27,2.126,2.39,0.56107
799,2018-06-03,2.126,2.429,0.56032
800,2018-06-10,2.126,2.43,0.55957
801,2018-06-17,2.126,2.408,0.56016
802,2018-06-24,2.098,2.376,0.55941
803,2018-07-01,2.13,2.412,0.56
804,2018-07-08,2.13,2.448,0.55925
805,2018-07-15,2.13,2.449,0.55984
806,2018-07-22,2.13,2.464,0.56042
807,2018-07-29,2.13,2.483,0.55968
808,2018-08-05,2.13,2.476,0.56026
809,2018-08-12,2.13,2.491,0.55952
810,2018-08-19,2.13,2.513,0.55878
811,2018-08-26,2.13,2.536,0.55937
812,2018-09-02,2.13,2.51,0.55995
813,2018-09-09,2.155,2.539,0.56053
814,2018-09-16,2.155,2.561,0.55979
815,2018-09-23,2.155,2.547,0.56037
816,2018-09-30,2.155,2.522,0.56094
817,2018-10-07,2.155,2.419,0.56152
818,2018-10-14,2.155,2.419,0.56209
819,2018-10-21,2.07,2.324,0.56136
820,2018-10-28,2.12,2.38,0.56193
821,2018-11-05,2.166,2.431,0.5625
822,2018-11-12,2.166,2.392,0.56307
823,2018-11-19,2.084,2.301,0.56234
824,2018-11-26,2.185,2.413,0.56291
825,2018-12-03,2.084,2.301,0.56218
826,2018-12-10,2.058,2.272,0.56274
827,2018-12-17,1.913,2.112,0.56202
828,2018-12-24,1.967,2.173,0.56258
829,2018-12-31,2.004,2.213,0.56314
830,2019-01-07,2.004,2.269,0.56242
831,2019-01-14,2.061,2.334,0.56298
832,2019-01-21,2.057,2.329,0.56354
833,2019-01-28,2.057,2.366,0.56282
834,2019-02-04,2.057,2.367,0.5621
835,2019-02-11,2.057,2.426,0.56138
836,2019-02-18,2.057,2.441,0.56066
837,2019-02-25,2.065,2.451,0.55995
838,2019-03-04,2.065,2.398,0.56051
839,2019-03-10,2.125,2.467,0.56107
840,2019-03-17,2.125,2.448,0.56163
841,2019-03-24,2.15,2.477,0.56218
842,2019-03-31,2.15,2.528,0.56147
843,2019-04-07,2.15,2.541,0.56076
844,2019-04-14,2.15,2.539,0.56131
845,2019-04-21,2.15,2.57,0.56187
846,2019-04-28,2.15,2.575,0.56242
847,2019-05-05,2.15,2.518,0.56297
848,2019-05-12,2.134,2.499,0.56352
849,2019-05-19,2.134,2.47,0.56281
850,2019-05-26,2.134,2.405,0.56336
851,2019-06-02,2.228,2.511,0.56391
852,2019-06-09,2.228,2.523,0.5632
853,2019-06-16,2.228,2.579,0.56375
854,2019-06-23,2.228,2.571,0.56305
855,2019-06-30,2.265,2.614,0.56359
856,2019-07-07,2.265,2.634,0.56289
857,2019-07-14,2.265,2.602,0.56343
858,2019-07-21,2.265,2.645,0.56273
859,2019-07-28,2.265,2.563,0.56328
860,2019-08-04,2.254,2.551,0.56258
861,2019-08-11,2.254,2.525,0.56312
862,2019-08-18,2.254,2.488,0.56366
863,2019-08-25,2.317,2.558,0.5642
864,2019-09-01,2.359,2.604,0.56473
865,2019-09-08,2.359,2.629,0.56404
866,2019-09-15,2.359,2.615,0.56458
867,2019-09-22,2.359,2.589,0.56511
868,2019-09-29,2.359,2.58,0.56442
869,2019-10-06,2.359,2.596,0.56373
870,2019-10-13,2.359,2.61,0.56304
871,2019-10-20,2.359,2.642,0.56235
872,2019-10-27,2.359,2.681,0.56166
873,2019-11-04,2.359,2.703,0.56098
874,2019-11-11,2.359,2.727,0.56029
875,2019-11-18,2.359,2.719,0.56083
876,2019-11-25,2.359,2.745,0.56136
877,2019-12-02,2.359,2.75,0.56189
878,2019-12-09,2.359,2.77,0.56121
879,2019-12-16,2.359,2.815,0.56053
880,2019-12-23,2.359,2.832,0.56106
881,2019-12-30,2.359,2.827,0.56159
882,2020-01-06,2.359,2.854,0.56092
883,2020-01-13,2.359,2.91,0.56024
884,2020-01-20,2.359,2.88,0.56077
885,2020-01-27,2.309,2.819,0.5601
886,2020-02-03,2.382,2.909,0.56062
887,2020-02-10,2.382,2.954,0.55995
888,2020-02-17,2.352,2.917,0.55928
889,2020-02-24,2.082,2.582,0.55861
890,2020-03-02,2.094,2.598,0.55795
891,2020-03-08,1.91,2.37,0.55728
892,2020-03-15,1.91,2.015,0.55781
893,2020-03-22,2.106,2.221,0.55833
894,2020-03-29,2.062,2.175,0.55886
895,2020-04-05,2.312,2.438,0.55938
896,2020-04-12,2.312,2.512,0.55872
897,2020-04-19,2.282,2.479,0.55924
898,2020-04-26,2.277,2.474,0.55858
899,2020-05-03,2.356,2.561,0.5591
900,2020-05-10,2.303,2.503,0.55844
901,2020-05-17,2.377,2.583,0.55896
902,2020-05-24,2.449,2.661,0.55948
903,2020-05-31,2.569,2.792,0.56
904,2020-06-07,2.569,2.658,0.56052
905,2020-06-14,2.569,2.708,0.55986
906,2020-06-21,2.495,2.63,0.56038
907,2020-06-28,2.596,2.736,0.56089
908,2020-07-05,2.596,2.784,0.56023
909,2020-07-12,2.628,2.819,0.56075
910,2020-07-19,2.628,2.811,0.56126
911,2020-07-26,2.628,2.859,0.56061
912,2020-08-02,2.628,2.929,0.55995
913,2020-08-09,2.628,2.948,0.5593
914,2020-08-16,2.628,2.969,0.55981
915,2020-08-23,2.628,3.066,0.56032
916,2020-08-30,2.567,2.995,0.55968
917,2020-09-06,2.567,2.92,0.55903
918,2020-09-13,2.551,2.901,0.55954
919,2020-09-20,2.535,2.883,0.55889
920,2020-09-27,2.573,2.927,0.55825
921,2020-10-04,2.672,3.039,0.55876
922,2020-10-11,2.672,3.045,0.55926
923,2020-10-18,2.658,3.029,0.55862
924,2020-10-25,2.508,2.858,0.55798
925,2020-11-02,2.692,3.067,0.55849
926,2020-11-09,2.692,3.134,0.55785
927,2020-11-16,2.692,3.109,0.55835
928,2020-11-23,2.692,3.18,0.55771
929,2020-11-30,2.692,3.233,0.55708
930,2020-12-07,2.692,3.202,0.55758
931,2020-12-14,2.692,3.242,0.55695
932,2020-12-21,2.692,3.237,0.55631
933,2020-12-28,2.692,3.283,0.55682
934,2021-01-04,2.692,3.343,0.55619
935,2021-01-11,2.692,3.294,0.55669
936,2021-01-18,2.692,3.358,0.55606
937,2021-01-25,2.692,3.246,0.55656
938,2021-02-01,2.817,3.397,0.55706
939,2021-02-08,2.817,3.439,0.55643
940,2021-02-15,2.817,3.415,0.55693
941,2021-02-22,2.817,3.331,0.55743
942,2021-03-01,2.839,3.358,0.55793
943,2021-03-08,2.839,3.447,0.5573
944,2021-03-14,2.839,3.42,0.5578
945,2021-03-21,2.839,3.474,0.55717
946,2021-03-28,2.839,3.514,0.55655
947,2021-04-04,2.839,3.609,0.55593
948,2021-04-11,2.839,3.658,0.55531
949,2021-04-18,2.839,3.654,0.5558
950,2021-04-25,2.84,3.655,0.55518
951,2021-05-02,2.875,3.699,0.55568
952,2021-05-09,2.875,3.648,0.55617
953,2021-05-16,2.875,3.632,0.55667
954,2021-05-23,2.908,3.675,0.55716
955,2021-05-30,2.908,3.697,0.55654
956,2021-06-06,2.908,3.712,0.55592
957,2021-06-13,2.908,3.642,0.55642
958,2021-06-20,2.988,3.742,0.55691
959,2021-06-27,2.988,3.804,0.55629
960,2021-07-04,2.988,3.819,0.55678
961,2021-07-11,2.988,3.782,0.55727
962,2021-07-18,3.047,3.856,0.55776
963,2021-07-25,3.035,3.842,0.55714
964,2021-08-01,3.064,3.878,0.55763
965,2021-08-08,3.064,3.905,0.55702
966,2021-08-15,3.064,3.882,0.5575
967,2021-08-22,3.11,3.941,0.55799
968,2021-08-29,3.11,3.964,0.55847
969,2021-09-05,3.11,3.897,0.55895
970,2021-09-12,3.093,3.875,0.55943
971,2021-09-19,3.108,3.894,0.55991
972,2021-09-26,3.108,3.808,0.56039
973,2021-10-03,3.133,3.838,0.56087
974,2021-10-10,3.133,3.908,0.56026
975,2021-10-17,3.133,3.972,0.55965
976,2021-10-24,3.133,4.025,0.56013
977,2021-10-31,3.133,4.106,0.56061
978,2021-11-08,3.123,4.093,0.56108
979,2021-11-15,3.133,4.106,0.56048
980,2021-11-22,3.064,4.016,0.55987
981,2021-11-29,3.027,3.967,0.55927
982,2021-12-06,3.142,4.119,0.55974
983,2021-12-13,3.142,4.039,0.56022
984,2021-12-20,3.214,4.131,0.56069
985,2021-12-27,3.214,4.166,0.56009
986,2022-01-03,3.214,4.088,0.56056
987,2022-01-10,3.214,4.076,0.56103
988,2022-01-17,3.031,3.844,0.56043
989,2022-01-24,3.055,3.874,0.5609
990,2022-01-31,3.102,3.934,0.56137
991,2022-02-07,3.046,3.862,0.56077
992,2022-02-14,2.997,3.801,0.56017
993,2022-02-21,3.022,3.832,0.56064
994,2022-02-28,2.984,3.784,0.56004
995,2022-03-07,2.898,3.675,0.56051
996,2022-03-13,2.898,3.901,0.55992
997,2022-03-20,2.898,3.971,0.55932
998,2022-03-27,2.9,3.973,0.55979
999,2022-04-03,2.863,3.923,0.5592
1000,2022-04-10,2.863,3.839,0.55966
1001,2022-04-17,2.863,3.734,0.56013
1002,2022-04-24,2.769,3.611,0.55954
1003,2022-05-01,2.763,3.604,0.56
1004,2022-05-08,2.697,3.517,0.56046
1005,2022-05-15,2.615,3.41,0.55987
1006,2022-05-22,2.787,3.634,0.56034
1007,2022-05-29,2.754,3.591,0.5608
1008,2022-06-05,2.614,3.41,0.56021
1009,2022-06-12,2.614,3.212,0.56067
1010,2022-06-19,2.783,3.419,0.56113
1011,2022-06-26,2.721,3.343,0.56159
1012,2022-07-03,2.721,3.408,0.561
1013,2022-07-10,2.696,3.377,0.56146
1014,2022-07-17,2.696,3.463,0.56087
1015,2022-07-24,2.696,3.61,0.56029
1016,2022-07-31,2.696,3.623,0.55971
1017,2022-08-07,2.696,3.741,0.55913
1018,2022-08-14,2.696,3.696,0.55959
1019,2022-08-21,2.696,3.547,0.56004
1020,2022-08-28,2.696,3.43,0.55946
1021,2022-09-04,2.794,3.555,0.55992
1022,2022-09-11,2.794,3.385,0.56037
1023,2022-09-18,2.794,3.228,0.56082
1024,2022-09-25,2.713,3.134,0.56025
1025,2022-10-02,2.754,3.181,0.5607
1026,2022-10-09,2.711,3.132,0.56012
1027,2022-10-16,2.839,3.28,0.56057
1028,2022-10-23,2.952,3.41,0.56103
1029,2022-10-30,2.853,3.296,0.56148
1030,2022-11-07,3.021,3.49,0.56192
1031,2022-11-14,3.0,3.466,0.56135
1032,2022-11-21,3.0,3.519,0.56078
1033,2022-11-28,3.0,3.559,0.5602
1034,2022-12-05,3.0,3.439,0.56065
1035,2022-12-12,3.0,3.367,0.56008
1036,2022-12-19,3.0,3.361,0.55951
1037,2022-12-26,3.0,3.356,0.55996
1038,2023-01-02,3.0,3.404,0.55939
1039,2023-01-09,3.0,3.495,0.55882
1040,2023-01-16,3.0,3.472,0.55927
1041,2023-01-23,3.0,3.558,0.5587
1042,2023-01-30,3.0,3.615,0.55814
1043,2023-02-06,3.0,3.575,0.55859
1044,2023-02-13,3.0,3.565,0.55802
1045,2023-02-20,3.0,3.47,0.55847
1046,2023-02-24,3.0,3.47,0.55791
