Week,Date,LSTM,Passive,Correct
689,2016-04-24,1.997,1.805,0.55975
690,2016-05-01,1.997,1.798,0.55887
691,2016-05-08,1.987,1.789,0.55799
692,2016-05-15,1.992,1.794,0.55712
693,2016-05-22,1.992,1.835,0.55625
694,2016-05-29,1.992,1.835,0.55694
695,2016-06-05,1.992,1.832,0.55763
696,2016-06-12,1.992,1.81,0.55832
697,2016-06-19,1.96,1.781,0.55745
698,2016-06-26,2.023,1.838,0.55814
699,2016-07-03,2.049,1.862,0.55882
700,2016-07-10,2.049,1.889,0.55796
701,2016-07-17,2.049,1.901,0.5571
702,2016-07-24,2.049,1.9,0.55624
703,2016-07-31,2.049,1.908,0.55538
704,2016-08-07,2.049,1.909,0.55607
705,2016-08-14,2.049,1.909,0.55521
706,2016-08-21,2.049,1.896,0.5559
707,2016-08-28,2.059,1.905,0.55657
708,2016-09-04,2.059,1.86,0.55725
709,2016-09-11,2.07,1.87,0.55793
710,2016-09-18,2.095,1.892,0.5586
711,2016-09-25,2.095,1.895,0.55927
712,2016-10-02,2.095,1.882,0.55994
713,2016-10-09,2.095,1.864,0.56061
714,2016-10-16,2.103,1.871,0.56127
715,2016-10-23,2.103,1.859,0.56193
716,2016-10-30,2.103,1.823,0.56259
717,2016-11-07,2.183,1.892,0.56325
718,2016-11-14,2.201,1.907,0.56391
719,2016-11-21,2.201,1.935,0.56306
720,2016-11-28,2.201,1.916,0.56372
721,2016-12-05,2.201,1.975,0.56287
722,2016-12-12,2.201,1.974,0.56353
723,2016-12-19,2.201,1.979,0.56269
724,2016-12-26,2.201,1.957,0.56334
725,2017-01-02,2.238,1.99,0.56399
726,2017-01-09,2.238,1.988,0.56315
727,2017-01-16,2.238,1.985,0.5638
728,2017-01-23,2.238,2.006,0.56296
729,2017-01-30,2.238,2.008,0.56361
730,2017-02-06,2.238,2.024,0.56278
731,2017-02-13,2.238,2.055,0.56342
732,2017-02-20,2.238,2.069,0.56259
733,2017-02-27,2.238,2.083,0.56176
734,2017-03-06,2.238,2.074,0.56241
735,2017-03-12,2.238,2.079,0.56158
736,2017-03-19,2.238,2.049,0.56223
737,2017-03-26,2.256,2.065,0.56287
738,2017-04-02,2.256,2.059,0.5635
739,2017-04-09,2.256,2.036,0.56414
740,2017-04-16,2.275,2.053,0.56477
741,2017-04-23,2.275,2.084,0.56395
742,2017-04-30,2.275,2.097,0.56313
743,2017-05-07,2.275,2.09,0.56232
744,2017-05-14,2.275,2.082,0.56295
745,2017-05-21,2.308,2.112,0.56358
746,2017-05-28,2.308,2.132,0.56277
747,2017-06-04,2.308,2.125,0.5634
748,2017-06-11,2.308,2.127,0.56259
749,2017-06-18,2.312,2.131,0.56322
750,2017-06-25,2.312,2.118,0.56385
751,2017-07-02,2.314,2.12,0.56304
752,2017-07-09,2.347,2.15,0.56366
753,2017-07-16,2.347,2.161,0.56286
754,2017-07-23,2.347,2.161,0.56348
755,2017-07-30,2.347,2.165,0.56268
756,2017-08-06,2.313,2.134,0.56188
757,2017-08-13,2.298,2.12,0.5625
758,2017-08-20,2.315,2.135,0.56312
759,2017-08-27,2.315,2.165,0.56232
760,2017-09-03,2.315,2.151,0.56294
761,2017-09-10,2.315,2.185,0.56215
762,2017-09-17,2.315,2.187,0.56135
763,2017-09-24,2.315,2.202,0.56056
764,2017-10-01,2.315,2.228,0.56118
765,2017-10-08,2.315,2.232,0.56039
766,2017-10-15,2.315,2.251,0.56101
767,2017-10-22,2.315,2.256,0.56022
768,2017-10-29,2.315,2.262,0.55944
769,2017-11-06,2.315,2.257,0.56006
770,2017-11-13,2.312,2.254,0.55927
771,2017-11-20,2.333,2.275,0.55989
772,2017-11-27,2.333,2.309,0.5605
773,2017-12-04,2.341,2.318,0.56111
774,2017-12-11,2.341,2.339,0.56033
775,2017-12-18,2.341,2.345,0.56094
776,2017-12-25,2.341,2.337,0.56155
777,2018-01-01,2.402,2.398,0.56215
778,2018-01-08,2.402,2.435,0.56276
779,2018-01-15,2.402,2.456,0.56336
780,2018-01-22,2.455,2.511,0.56396
781,2018-01-29,2.361,2.414,0.56319
782,2018-02-05,2.239,2.29,0.56241
783,2018-02-12,2.239,2.388,0.56164
784,2018-02-19,2.251,2.401,0.56224
785,2018-02-26,2.205,2.352,0.56148
786,2018-03-05,2.205,2.436,0.56071
787,2018-03-11,2.178,2.405,0.55995
788,2018-03-18,2.048,2.262,0.55918
789,2018-03-25,2.048,2.308,0.55842
790,2018-04-01,2.02,2.276,0.55767
791,2018-04-08,2.02,2.322,0.55691
792,2018-04-15,2.031,2.334,0.55751
793,2018-04-22,2.031,2.334,0.55676
794,2018-04-29,2.031,2.328,0.55601
795,2018-05-06,2.031,2.384,0.55526
796,2018-05-13,2.031,2.371,0.55585
797,2018-05-20,2.037,2.379,0.55645
798,2018-05-27,2.047,2.39,0.5557
799,2018-06-03,2.047,2.429,0.55496
800,2018-06-10,2.047,2.43,0.55422
801,2018-06-17,2.047,2.408,0.55481
802,2018-06-24,2.02,2.376,0.55407
803,2018-07-01,2.05,2.412,0.55467
804,2018-07-08,2.05,2.448,0.55393
805,2018-07-15,2.05,2.449,0.55452
806,2018-07-22,2.05,2.464,0.55511
807,2018-07-29,2.05,2.483,0.55438
808,2018-08-05,2.05,2.476,0.55497
809,2018-08-12,2.05,2.491,0.55423
810,2018-08-19,2.05,2.513,0.5535
811,2018-08-26,2.05,2.536,0.55409
812,2018-09-02,2.05,2.51,0.55468
813,2018-09-09,2.074,2.539,0.55526
814,2018-09-16,2.074,2.561,0.55453
815,2018-09-23,2.074,2.547,0.55512
816,2018-09-30,2.074,2.522,0.5557
817,2018-10-07,2.074,2.419,0.55628
818,2018-10-14,2.075,2.419,0.55686
819,2018-10-21,1.993,2.324,0.55614
820,2018-10-28,2.041,2.38,0.55671
821,2018-11-05,2.085,2.431,0.55729
822,2018-11-12,2.051,2.392,0.55657
823,2018-11-19,1.973,2.301,0.55584
824,2018-11-26,2.069,2.413,0.55642
825,2018-12-03,1.974,2.301,0.5557
826,2018-12-10,1.949,2.272,0.55627
827,2018-12-17,1.811,2.112,0.55556
828,2018-12-24,1.863,2.173,0.55613
829,2018-12-31,1.898,2.213,0.5567
830,2019-01-07,1.898,2.269,0.55598
831,2019-01-14,1.952,2.334,0.55656
832,2019-01-21,1.948,2.329,0.55712
833,2019-01-28,1.979,2.366,0.55769
834,2019-02-04,1.979,2.367,0.55698
835,2019-02-11,1.979,2.426,0.55627
836,2019-02-18,1.979,2.441,0.55556
837,2019-02-25,1.979,2.451,0.55612
838,2019-03-04,1.936,2.398,0.55541
839,2019-03-10,1.936,2.467,0.55471
840,2019-03-17,1.921,2.448,0.554
841,2019-03-24,1.944,2.477,0.55457
842,2019-03-31,1.944,2.528,0.55387
843,2019-04-07,1.944,2.541,0.55316
844,2019-04-14,1.944,2.539,0.55373
845,2019-04-21,1.944,2.57,0.55429
846,2019-04-28,1.944,2.575,0.55485
847,2019-05-05,1.944,2.518,0.55542
848,2019-05-12,1.929,2.499,0.55597
849,2019-05-19,1.929,2.47,0.55528
850,2019-05-26,1.929,2.405,0.55583
851,2019-06-02,2.014,2.511,0.55639
852,2019-06-09,2.014,2.523,0.55569
853,2019-06-16,2.014,2.579,0.55625
854,2019-06-23,2.008,2.571,0.5568
855,2019-06-30,2.008,2.614,0.55611
856,2019-07-07,2.008,2.634,0.55542
857,2019-07-14,2.008,2.602,0.55597
858,2019-07-21,2.008,2.645,0.55528
859,2019-07-28,2.008,2.563,0.55583
860,2019-08-04,1.999,2.551,0.55514
861,2019-08-11,1.999,2.525,0.55569
862,2019-08-18,1.999,2.488,0.55624
863,2019-08-25,2.055,2.558,0.55679
864,2019-09-01,2.091,2.604,0.55734
865,2019-09-08,2.091,2.629,0.55665
866,2019-09-15,2.081,2.615,0.55597
867,2019-09-22,2.081,2.589,0.55651
868,2019-09-29,2.074,2.58,0.55706
869,2019-10-06,2.074,2.596,0.55637
870,2019-10-13,2.074,2.61,0.55569
871,2019-10-20,2.099,2.642,0.55623
872,2019-10-27,2.099,2.681,0.55556
873,2019-11-04,2.099,2.703,0.55488
874,2019-11-11,2.099,2.727,0.5542
875,2019-11-18,2.099,2.719,0.55474
876,2019-11-25,2.099,2.745,0.55529
877,2019-12-02,2.099,2.75,0.55583
878,2019-12-09,2.099,2.77,0.55515
879,2019-12-16,2.099,2.815,0.55448
880,2019-12-23,2.099,2.832,0.55502
881,2019-12-30,2.099,2.827,0.55556
882,2020-01-06,2.099,2.854,0.55489
883,2020-01-13,2.099,2.91,0.55422
884,2020-01-20,2.099,2.88,0.55475
885,2020-01-27,2.055,2.819,0.55409
886,2020-02-03,2.12,2.909,0.55462
887,2020-02-10,2.12,2.954,0.55396
888,2020-02-17,2.093,2.917,0.55329
889,2020-02-24,1.853,2.582,0.55263
890,2020-03-02,1.864,2.598,0.55197
891,2020-03-08,1.7,2.37,0.55131
892,2020-03-15,1.7,2.015,0.55185
893,2020-03-22,1.875,2.221,0.55238
894,2020-03-29,1.836,2.175,0.55291
895,2020-04-05,2.058,2.438,0.55344
896,2020-04-12,2.058,2.512,0.55279
897,2020-04-19,2.031,2.479,0.55332
898,2020-04-26,2.026,2.474,0.55266
899,2020-05-03,2.026,2.561,0.55201
900,2020-05-10,1.981,2.503,0.55136
901,2020-05-17,2.044,2.583,0.55189
902,2020-05-24,2.106,2.661,0.55241
903,2020-05-31,2.209,2.792,0.55294
904,2020-06-07,2.103,2.658,0.55229
905,2020-06-14,2.103,2.708,0.55164
906,2020-06-21,2.043,2.63,0.55217
907,2020-06-28,2.125,2.736,0.55269
908,2020-07-05,2.125,2.784,0.55205
909,2020-07-12,2.125,2.819,0.5514
910,2020-07-19,2.125,2.811,0.55193
911,2020-07-26,2.125,2.859,0.55128
912,2020-08-02,2.125,2.929,0.55064
913,2020-08-09,2.139,2.948,0.55116
914,2020-08-16,2.139,2.969,0.55168
915,2020-08-23,2.139,3.066,0.5522
916,2020-08-30,2.139,2.995,0.55272
917,2020-09-06,2.085,2.92,0.55324
918,2020-09-13,2.072,2.901,0.55376
919,2020-09-20,2.059,2.883,0.55312
920,2020-09-27,2.059,2.927,0.55363
921,2020-10-04,2.138,3.039,0.55415
922,2020-10-11,2.138,3.045,0.55466
923,2020-10-18,2.127,3.029,0.55402
924,2020-10-25,2.007,2.858,0.55339
925,2020-11-02,2.154,3.067,0.5539
926,2020-11-09,2.154,3.134,0.55326
927,2020-11-16,2.154,3.109,0.55378
928,2020-11-23,2.154,3.18,0.55314
929,2020-11-30,2.154,3.233,0.55251
930,2020-12-07,2.154,3.202,0.55302
931,2020-12-14,2.154,3.242,0.55239
932,2020-12-21,2.154,3.237,0.55176
933,2020-12-28,2.154,3.283,0.55227
934,2021-01-04,2.154,3.343,0.55165
935,2021-01-11,2.154,3.294,0.55215
936,2021-01-18,2.196,3.358,0.55266
937,2021-01-25,2.196,3.246,0.55317
938,2021-02-01,2.298,3.397,0.55367
939,2021-02-08,2.298,3.439,0.55305
940,2021-02-15,2.298,3.415,0.55355
941,2021-02-22,2.298,3.331,0.55405
942,2021-03-01,2.316,3.358,0.55456
943,2021-03-08,2.316,3.447,0.55393
944,2021-03-14,2.316,3.42,0.55443
945,2021-03-21,2.316,3.474,0.55381
946,2021-03-28,2.316,3.514,0.55319
947,2021-04-04,2.316,3.609,0.55257
948,2021-04-11,2.316,3.658,0.55196
949,2021-04-18,2.316,3.654,0.55246
950,2021-04-25,2.317,3.655,0.55184
951,2021-05-02,2.345,3.699,0.55234
952,2021-05-09,2.345,3.648,0.55284
953,2021-05-16,2.335,3.632,0.55222
954,2021-05-23,2.362,3.675,0.55272
955,2021-05-30,2.362,3.697,0.55211
956,2021-06-06,2.362,3.712,0.5515
957,2021-06-13,2.362,3.642,0.55199
958,2021-06-20,2.427,3.742,0.55249
959,2021-06-27,2.427,3.804,0.55188
960,2021-07-04,2.427,3.819,0.55237
961,2021-07-11,2.427,3.782,0.55286
962,2021-07-18,2.474,3.856,0.55336
963,2021-07-25,2.465,3.842,0.55275
964,2021-08-01,2.488,3.878,0.55324
965,2021-08-08,2.488,3.905,0.55263
966,2021-08-15,2.488,3.882,0.55312
967,2021-08-22,2.526,3.941,0.55361
968,2021-08-29,2.541,3.964,0.55301
969,2021-09-05,2.541,3.897,0.55349
970,2021-09-12,2.526,3.875,0.55398
971,2021-09-19,2.539,3.894,0.55447
972,2021-09-26,2.539,3.808,0.55495
973,2021-10-03,2.559,3.838,0.55543
974,2021-10-10,2.559,3.908,0.55483
975,2021-10-17,2.559,3.972,0.55423
976,2021-10-24,2.559,4.025,0.55471
977,2021-10-31,2.559,4.106,0.55519
978,2021-11-08,2.551,4.093,0.55568
979,2021-11-15,2.559,4.106,0.55508
980,2021-11-22,2.503,4.016,0.55448
981,2021-11-29,2.472,3.967,0.55388
982,2021-12-06,2.567,4.119,0.55436
983,2021-12-13,2.567,4.039,0.55484
984,2021-12-20,2.567,4.131,0.55424
985,2021-12-27,2.567,4.166,0.55365
986,2022-01-03,2.567,4.088,0.55413
987,2022-01-10,2.567,4.076,0.5546
988,2022-01-17,2.421,3.844,0.55401
989,2022-01-24,2.44,3.874,0.55449
990,2022-01-31,2.478,3.934,0.55496
991,2022-02-07,2.433,3.862,0.55437
992,2022-02-14,2.394,3.801,0.55378
993,2022-02-21,2.414,3.832,0.55426
994,2022-02-28,2.414,3.784,0.55473
995,2022-03-07,2.344,3.675,0.5552
996,2022-03-13,2.344,3.901,0.55461
997,2022-03-20,2.344,3.971,0.55403
998,2022-03-27,2.346,3.973,0.5545
999,2022-04-03,2.316,3.923,0.55391
1000,2022-04-10,2.316,3.839,0.55438
1001,2022-04-17,2.316,3.734,0.55485
1002,2022-04-24,2.24,3.611,0.55427
1003,2022-05-01,2.236,3.604,0.55474
1004,2022-05-08,2.182,3.517,0.55521
1005,2022-05-15,2.115,3.41,0.55462
1006,2022-05-22,2.255,3.634,0.55509
1007,2022-05-29,2.228,3.591,0.55556
1008,2022-06-05,2.228,3.41,0.55602
1009,2022-06-12,2.099,3.212,0.55544
1010,2022-06-19,2.234,3.419,0.5559
1011,2022-06-26,2.184,3.343,0.55637
1012,2022-07-03,2.227,3.408,0.55683
1013,2022-07-10,2.206,3.377,0.55729
1014,2022-07-17,2.206,3.463,0.55671
1015,2022-07-24,2.206,3.61,0.55613
1016,2022-07-31,2.214,3.623,0.55659
1017,2022-08-07,2.214,3.741,0.55602
1018,2022-08-14,2.214,3.696,0.55648
1019,2022-08-21,2.214,3.547,0.55694
1020,2022-08-28,2.214,3.43,0.55636
1021,2022-09-04,2.295,3.555,0.55682
1022,2022-09-11,2.295,3.385,0.55728
1023,2022-09-18,2.295,3.228,0.55773
1024,2022-09-25,2.228,3.134,0.55716
1025,2022-10-02,2.261,3.181,0.55761
1026,2022-10-09,2.226,3.132,0.55704
1027,2022-10-16,2.332,3.28,0.55749
1028,2022-10-23,2.424,3.41,0.55795
1029,2022-10-30,2.343,3.296,0.5584
1030,2022-11-07,2.481,3.49,0.55885
1031,2022-11-14,2.481,3.466,0.5593
1032,2022-11-21,2.481,3.519,0.55873
1033,2022-11-28,2.481,3.559,0.55816
1034,2022-12-05,2.481,3.439,0.55861
1035,2022-12-12,2.481,3.367,0.55804
1036,2022-12-19,2.481,3.361,0.55748
1037,2022-12-26,2.481,3.356,0.55793
1038,2023-01-02,2.481,3.404,0.55736
1039,2023-01-09,2.481,3.495,0.5568
1040,2023-01-16,2.481,3.472,0.55724
1041,2023-01-23,2.481,3.558,0.55668
1042,2023-01-30,2.481,3.615,0.55612
1043,2023-02-06,2.481,3.575,0.55657
1044,2023-02-13,2.481,3.565,0.556
1045,2023-02-20,2.481,3.47,0.55645
1046,2023-02-24,2.481,3.47,0.55589
